ano_cal;fonte;base_legal;uf_beneficiario;munic_beneficiario;qtde_beneficiarios;vl_total_doacao;vl_total_dedutivel
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;RS;TAQUARA - RS;1;2528,27;2528,27
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;RS;TRES CACHOEIRAS - RS;1;1000;1000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;RS;TUPANCIRETA - RS;1;6000;6000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;RS;VERANOPOLIS - RS;1;31440;31440
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;RS;VIAMAO - RS;1;7788;7788
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SC;BALNEARIO CAMBORIU - SC;1;8000;8000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SC;BRACO DO NORTE - SC;1;3533,28;3533,28
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SC;RIO DO SUL - SC;1;20600;20600
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SC;SAO JOSE - SC;1;185711;185711
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SC;SAO LUDGERO - SC;1;4400;4400
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;AMERICANA - SP;1;50000;50000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;AMPARO - SP;1;106458,36;106458,36
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ARAMINA - SP;1;1500;1500
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ARARAQUARA - SP;1;17600;17600
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ARACATUBA - SP;1;28690;28690
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ASSIS - SP;1;113050,72;113050,72
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BARIRI - SP;1;505;505
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BARRA BONITA - SP;1;7289;7289
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BARRETOS - SP;1;21500;21500
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BATATAIS - SP;1;30000;30000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BAURU - SP;1;42183,65;42183,65
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BEBEDOURO - SP;1;99267,33;99267,33
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BOITUVA - SP;1;27000;27000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BROTAS - SP;1;2500;2500
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CAIEIRAS - SP;1;8000;8000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CAMPINAS - SP;1;1344320,07;1344320,07
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CARAPICUIBA - SP;1;22070,4;22070,4
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CATANDUVA - SP;1;88655,45;88655,45
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CERQUILHO - SP;1;19443,63;19443,63
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CRUZEIRO - SP;1;28601,08;28601,08
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;DIADEMA - SP;1;221867;221867
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ESPIRITO SANTO DO TURVO - SP;1;1690;1690
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ESTIVA GERBI - SP;1;3790;3790
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GARCA - SP;1;5282;5282
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUAPIACU - SP;1;58750;58750
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARULHOS - SP;1;153020;153020
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;HORTOLANDIA - SP;1;1760;1760
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IGARACU DO TIETE - SP;1;7029;7029
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IRACEMAPOLIS - SP;1;200;200
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAPEVI - SP;1;7000;7000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAPIRA - SP;1;31004,38;31004,38
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITATIBA - SP;1;460;460
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JAGUARIUNA - SP;1;125620;125620
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JARDINOPOLIS - SP;1;1620;1620
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JAU - SP;1;4820;4820
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JUNQUEIROPOLIS - SP;1;2110,01;2110,01
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LENCOIS PAULISTA - SP;1;27700,8;27700,8
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LIMEIRA - SP;1;282248,51;282248,51
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LUCELIA - SP;1;10200;10200
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MATAO - SP;1;54604,64;54604,64
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MOGI DAS CRUZES - SP;1;136923,55;136923,55
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MOGI-GUACU - SP;1;257700;257700
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MONTE ALTO - SP;1;2100;2100
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;NOVA ODESSA - SP;1;4600;4600
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;NOVO HORIZONTE - SP;1;33905;33905
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;OLIMPIA - SP;1;1500;1500
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ORLANDIA - SP;1;186871;186871
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;OURINHOS - SP;1;11741,65;11741,65
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PARAISO - SP;1;290;290
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PENAPOLIS - SP;1;20290;20290
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRACICABA - SP;1;23255;23255
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRANGI - SP;1;2560;2560
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;POMPEIA - SP;1;121992,28;121992,28
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PONTAL - SP;1;42000;42000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;RIBEIRAO BONITO - SP;1;10481;10481
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;RIBEIRAO PRETO - SP;1;154760,25;154760,25
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;RIO CLARO - SP;1;155200;155200
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SANTA ADELIA - SP;1;9000;9000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SANTANA DE PARNAIBA - SP;1;600;600
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SANTOS - SP;1;91098,25;91098,25
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SERRA AZUL - SP;1;3000;3000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SERRANA - SP;1;10000;10000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SOROCABA - SP;1;86833,39;86833,39
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SAO BERNARDO DO CAMPO - SP;1;186924,24;186924,24
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SAO JOSE DO RIO PRETO - SP;1;120610;120610
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SAO MIGUEL ARCANJO - SP;1;3950;3950
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SAO PAULO - SP;3;1701685,12;1701685,12
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SAO SEBASTIAO - SP;1;13530;13530
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;SAO VICENTE - SP;1;101000;101000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;TABOAO DA SERRA - SP;1;139185,68;139185,68
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;TATUI - SP;1;1100;1100
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;UBATUBA - SP;1;5300;5300
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;VALINHOS - SP;1;23270;23270
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;VINHEDO - SP;1;142000;142000
2002;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;VOTUPORANGA - SP;1;11535;11535
2002;MINC;NAO INFORMADA;PR;RIO NEGRO - PR;1;11332;11332
2003;ANCINE;NAO INFORMADA;BA;SALVADOR - BA;1;412250;412250
2003;ANCINE;NAO INFORMADA;CE;FORTALEZA - CE;1;300000;300000
2003;ANCINE;NAO INFORMADA;CE;QUIXADA - CE;1;549000;549000
2003;ANCINE;NAO INFORMADA;DF;BRASILIA - DF;7;1075000;1075000
2003;ANCINE;NAO INFORMADA;ES;VITORIA - ES;1;38550;38550
2003;ANCINE;NAO INFORMADA;MG;BELO HORIZONTE - MG;4;2284720,17;2284720,17
2003;ANCINE;NAO INFORMADA;MT;CHAPADA DOS GUIMARAES - MT;1;119912,95;119912,95
2003;ANCINE;NAO INFORMADA;MT;CUIABA - MT;1;42387;42387
2003;ANCINE;NAO INFORMADA;PE;RECIFE - PE;1;258000;258000
2003;ANCINE;NAO INFORMADA;PR;CURITIBA - PR;3;610500;610500
2003;ANCINE;NAO INFORMADA;RJ;NITEROI - RJ;1;361579;361579
2003;ANCINE;NAO INFORMADA;RJ;RIO DE JANEIRO - RJ;71;57876370,93;57876370,93
2003;ANCINE;NAO INFORMADA;RJ;SAO GONCALO - RJ;1;94100;94100
2003;ANCINE;NAO INFORMADA;RS;LAJEADO - RS;1;25000;25000
2003;ANCINE;NAO INFORMADA;RS;PORTO ALEGRE - RS;10;2851009,51;2851009,51
2003;ANCINE;NAO INFORMADA;SP;SAO PAULO - SP;40;28150190,27;28150190,27
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;AC;BRASILEIA - AC;1;108263,11;108263,11
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;AC;RIO BRANCO - AC;1;101134,38;101134,38
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;AL;MARAGOGI - AL;1;17000;17000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;AL;NOVO LINO - AL;1;164518;164518
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;AM;MANAUS - AM;1;542531;542531
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;BA;FEIRA DE SANTANA - BA;1;127098,13;127098,13
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;BA;SALVADOR - BA;2;178502;178502
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;BA;TEIXEIRA DE FREITAS - BA;1;19186,37;19186,37
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;CE;FORTALEZA - CE;2;299728,98;299728,98
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;DF;BRASILIA - DF;1;17427382,87;17427382,87
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;ANCHIETA - ES;1;16592;16592
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;CARIACICA - ES;1;156002,08;156002,08
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;CONCEICAO DA BARRA - ES;1;100000;100000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;LINHARES - ES;1;10939,42;10939,42
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;RIO BANANAL - ES;1;600;600
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;SANTA MARIA DE JETIBA - ES;1;200000;200000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;SERRA - ES;1;116150;116150
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;SAO MATEUS - ES;1;102545,08;102545,08
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;VILA VELHA - ES;1;114100;114100
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;ES;VITORIA - ES;2;345031,17;345031,17
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;BARRO ALTO - GO;1;40000;40000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;GOIANESIA - GO;1;30500;30500
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;GOIANIA - GO;1;58621,05;58621,05
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;ITABERAI - GO;1;200000;200000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;SANTO ANTONIO DE GOIAS - GO;1;9000;9000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;GO;SILVANIA - GO;1;200000;200000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;ARAGUANA - MA;1;96000;96000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;BALSAS - MA;1;10000;10000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MA;SAO LUIS - MA;1;759900;759900
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ABAETE - MG;1;2910;2910
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ALVINOPOLIS - MG;1;10880;10880
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ANDRADAS - MG;1;33230;33230
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ARAGUARI - MG;1;6807;6807
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ARACUAI - MG;1;36213,06;36213,06
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ACUCENA - MG;1;2970;2970
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BARAO DE COCAIS - MG;1;58886;58886
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BELO HORIZONTE - MG;2;1727540,78;1727540,78
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BETIM - MG;1;275900;275900
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BOM DESPACHO - MG;1;9593,18;9593,18
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;BRAUNAS - MG;1;1969;1969
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAMPANHA - MG;1;350;350
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAMPO FLORIDO - MG;1;61387,5;61387,5
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CAPINOPOLIS - MG;1;83;83
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CARATINGA - MG;1;5701;5701
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CARBONITA - MG;1;19186,37;19186,37
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CATAGUASES - MG;1;24805,8;24805,8
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CLAUDIO - MG;1;300;300
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CONCEICAO DAS ALAGOAS - MG;1;700;700
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CONTAGEM - MG;1;208842,08;208842,08
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CORONEL FABRICIANO - MG;1;400;400
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;CASSIA - MG;1;40050;40050
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;DELTA - MG;1;45500;45500
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;DIONISIO - MG;1;9593,18;9593,18
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;DIVINOPOLIS - MG;1;144184,28;144184,28
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;FORTUNA DE MINAS - MG;1;16000;16000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;GOVERNADOR VALADARES - MG;1;1200;1200
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;GUAXUPE - MG;1;50382,38;50382,38
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;IPABA - MG;1;4170;4170
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;IPATINGA - MG;1;900;900
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITABIRA - MG;1;18977;18977
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITABIRITO - MG;1;333746,04;333746,04
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAGUARA - MG;1;3150;3150
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAJUBA - MG;1;26300;26300
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAMARANDIBA - MG;1;73643,56;73643,56
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITAUNA - MG;1;83093,61;83093,61
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITINGA - MG;1;8030;8030
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;ITURAMA - MG;1;48000;48000
2003;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;MG;JABOTICATUBAS - MG;1;12768,4;12768,4
